 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=  259 J=  457
   0.5559964768E-01   0.8312157343E-01   0.4262398064E-04  -0.2538606548E-04   0.0000000000E+00   0.0000000000E+00   0.3621325589E-01   0.9771562402E-02   0.0000000000E+00  -0.1553441517E-01
   0.3652419762E-01   0.2153772179E+00   0.9259719967E-05  -0.3849813995E-04   0.0000000000E+00   0.0000000000E+00   0.2611075557E-01   0.9540304199E-03   0.0000000000E+00   0.2109206802E-02
   0.5762521186E-01   0.2158493846E+00   0.1476715819E-04  -0.3576243071E-04   0.0000000000E+00   0.0000000000E+00   0.2685883706E-01   0.3151335315E-03   0.0000000000E+00   0.2728760326E-02
   0.4852934834E-01   0.2330484138E+00   0.1106313877E-04  -0.3829120748E-04   0.0000000000E+00   0.0000000000E+00   0.2437237565E-01   0.3015818031E-03   0.0000000000E+00   0.1625629361E-02
   0.1744766565E-01   0.1456188624E+00   0.6385448824E-05  -0.3611355065E-04   0.0000000000E+00   0.0000000000E+00   0.3847593089E-01   0.6039956993E-02   0.0000000000E+00   0.8316613121E-03
   0.0000000000E+00   0.1562126105E+00   0.0000000000E+00  -0.3738954632E-04   0.0000000000E+00   0.0000000000E+00   0.3587652164E-01   0.6617154687E-02   0.0000000000E+00   0.9638355005E-03
   0.0000000000E+00   0.1374634046E+00   0.0000000000E+00  -0.3659837422E-04   0.0000000000E+00   0.0000000000E+00   0.4260103108E-01   0.8339202902E-02   0.0000000000E+00   0.2383313873E-02
   0.3594399914E-01   0.1343248784E+00   0.1444593609E-04  -0.3322961225E-04   0.0000000000E+00   0.0000000000E+00   0.4087957091E-01   0.5552915917E-02   0.0000000000E+00   0.7592568870E-03
   0.3216472428E-01   0.2345383783E+00   0.7113181308E-05  -0.4018667752E-04   0.0000000000E+00   0.0000000000E+00   0.2239027204E-01   0.1357474955E-03   0.0000000000E+00   0.1190066390E-02
   0.1944809719E-01   0.2499578903E+00   0.3652094416E-05  -0.4210966780E-04   0.0000000000E+00   0.0000000000E+00   0.2016558324E-01   0.2408024499E-03   0.0000000000E+00   0.3389940152E-03
   0.1289766987E+00   0.2146501432E-01   0.7557473753E-04  -0.1509082269E-05   0.0000000000E+00   0.0000000000E+00   0.1984796408E-02  -0.5646289918E-02   0.0000000000E+00  -0.2126164336E-02
   0.3292637666E+00   0.0000000000E+00   0.9708561447E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1526144253E-01   0.4288491721E-02   0.0000000000E+00  -0.6289414136E-04
   0.3500999940E+00   0.0000000000E+00   0.1000000000E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1518244609E-01   0.4285231849E-02   0.0000000000E+00   0.3077213065E-04
   0.3500999940E+00   0.1923071267E-01   0.1000000000E-03  -0.5723180056E-07   0.0000000000E+00   0.0000000000E+00   0.1547161065E-01   0.4280006777E-02   0.0000000000E+00   0.1349880053E-05
   0.3315266046E+00   0.2617160853E-01   0.9733160744E-04  -0.9247341064E-07   0.0000000000E+00   0.0000000000E+00   0.1566422115E-01   0.4222909106E-02   0.0000000000E+00  -0.1646251852E-03
   0.3500999940E+00   0.3846138015E-01   0.1000000000E-03  -0.1597495299E-06   0.0000000000E+00   0.0000000000E+00   0.1599875338E-01   0.4049244403E-02   0.0000000000E+00  -0.1588829881E-04
   0.3158750076E+00   0.7695483419E-01   0.9418958981E-04  -0.7376112200E-06   0.0000000000E+00   0.0000000000E+00   0.1789912419E-01   0.3159293805E-02   0.0000000000E+00  -0.8384186803E-03
   0.3328255317E+00   0.6720887336E-01   0.9717574174E-04  -0.5194448291E-06   0.0000000000E+00   0.0000000000E+00   0.1737084431E-01   0.3474193865E-02   0.0000000000E+00  -0.3738867013E-03
   0.3331817415E+00   0.8655653712E-01   0.9700945143E-04  -0.9331800925E-06   0.0000000000E+00   0.0000000000E+00   0.1857546088E-01   0.3008987432E-02   0.0000000000E+00  -0.4203626390E-03
   0.3115095969E+00   0.3581675856E-01   0.9434191391E-04  -0.1605419976E-06   0.0000000000E+00   0.0000000000E+00   0.1569291630E-01   0.3939180355E-02   0.0000000000E+00  -0.5682761462E-03
   0.3158683613E+00   0.1595492655E-01   0.9517226481E-04  -0.5224852899E-07   0.0000000000E+00   0.0000000000E+00   0.1520340209E-01   0.4180524552E-02   0.0000000000E+00  -0.2235417628E-03
   0.2776900625E+00   0.1796167993E-01   0.8992348300E-04  -0.7176727174E-07   0.0000000000E+00   0.0000000000E+00   0.1448329097E-01   0.3833247508E-02   0.0000000000E+00  -0.5133224399E-03
   0.2667553308E+00   0.0000000000E+00   0.8864976990E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1387935833E-01   0.3785463552E-02   0.0000000000E+00  -0.2259613393E-03
   0.2875913639E+00   0.0000000000E+00   0.9136986710E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1454608866E-01   0.4039031922E-02   0.0000000000E+00  -0.1707454794E-03
   0.2355699850E+00   0.1793979751E-01   0.8460995106E-04  -0.1052906374E-06   0.0000000000E+00   0.0000000000E+00   0.1269794317E-01   0.3082392836E-02   0.0000000000E+00  -0.9462374533E-03
   0.2459194126E+00   0.0000000000E+00   0.8607563952E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1294975462E-01   0.3421933983E-02   0.0000000000E+00  -0.3102237586E-03
   0.2565963047E+00   0.1802023289E-01   0.8717966025E-04  -0.8591423268E-07   0.0000000000E+00   0.0000000000E+00   0.1370475257E-01   0.3520717901E-02   0.0000000000E+00  -0.7268939280E-03
   0.2989882337E+00   0.8661893043E-01   0.9096768812E-04  -0.1035269428E-05   0.0000000000E+00   0.0000000000E+00   0.1846826014E-01   0.2711231528E-02   0.0000000000E+00  -0.1301055084E-02
   0.3162541494E+00   0.9621814982E-01   0.9376838606E-04  -0.1248281576E-05   0.0000000000E+00   0.0000000000E+00   0.1921840049E-01   0.2654916015E-02   0.0000000000E+00  -0.8866956360E-03
   0.2993763567E+00   0.1058832572E+00   0.9025972457E-04  -0.1667812558E-05   0.0000000000E+00   0.0000000000E+00   0.1992879879E-01   0.2204707818E-02   0.0000000000E+00  -0.1340814982E-02
   0.1936984754E+00   0.1783134111E-01   0.8017744689E-04  -0.1985899284E-06   0.0000000000E+00   0.0000000000E+00   0.9712517896E-02   0.1569052511E-02   0.0000000000E+00  -0.1552418730E-02
   0.2042482444E+00   0.0000000000E+00   0.8157837301E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1010678498E-01   0.2213348651E-02   0.0000000000E+00  -0.5559914911E-03
   0.2146474778E+00   0.1790992917E-01   0.8226080055E-04  -0.1397306798E-06   0.0000000000E+00   0.0000000000E+00   0.1137916061E-01   0.2456476899E-02   0.0000000000E+00  -0.1227455226E-02
